trade_id,year,region1,region2,industry1,industry2,amount,total_employment_value,employment_count,unique_employment_factors,economic/employment,employment_People,employment_Hours,employment_intensity
291,2022,IN,IN,ALUM1,COPP1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1650,2022,IN,IN,CEMEN,LEAD1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6233,2022,IN,IN,KEROS,CATTL,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11672,2022,IN,IN,SEACO,FORES,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12647,2022,IN,IN,TRAN2,PULP5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,2022,IN,IN,BIOGA,CHARC,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11821,2022,IN,IN,SECO9,NFERT,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12445,2022,IN,IN,TRAN1,ALUMI,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7100,2022,IN,IN,MEAT1,TRANS,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9371,2022,IN,IN,PLAST,MEAT1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9713,2022,IN,IN,PRECI,FABRI,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6882,2022,IN,IN,LUBRI,ELEC2,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7280,2022,IN,IN,MEATC,MOTOR,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8026,2022,IN,IN,NATU1,PRINT,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7412,2022,IN,IN,MEDIC,FOOD5,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7869,2022,IN,IN,NAPHT,BITU1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6941,2022,IN,IN,MACHI,DAIRY,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5918,2022,IN,IN,INLAN,FINAN,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12876,2022,IN,IN,VEGE1,WOODW,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10429,2022,IN,IN,RADIO,RECRE,115.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11210,2022,IN,IN,RETAI,GASDI,115.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5166,2022,IN,IN,FOUND,LUBRI,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,2022,IN,IN,BASIC,MEMBE,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,2022,IN,IN,ANIMA,NAPHT,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9053,2022,IN,IN,PFERT,CHEM1,3699.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4609,2022,IN,IN,FINAN,FINAN,3730.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8062,2022,IN,IN,NATUR,BASIC,2829.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4662,2022,IN,IN,FINAN,POSTT,2854.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12122,2022,IN,IN,SUGAR,SUGA1,2889.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5149,2022,IN,IN,FOUND,FOUND,2964.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4370,2022,IN,IN,ELECT,MOTO1,2975.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940,2022,IN,IN,CHEM1,CHEM1,2995.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3181,2022,IN,IN,DISTR,DISTR,3070.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,2022,IN,IN,BASIC,TRANS,3091.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8023,2022,IN,IN,NATU1,POSTT,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12518,2022,IN,IN,TRAN1,NONFE,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2697,2022,IN,IN,COPP1,SANDC,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1153,2022,IN,IN,BITU1,PIGS9,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3904,2022,IN,IN,ELEC5,IRONO,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12008,2022,IN,IN,SUGA1,PRINT,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8965,2022,IN,IN,PARAF,ELEC4,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8317,2022,IN,IN,NONF1,PLAST,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3107,2022,IN,IN,DIST1,OFFIC,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5568,2022,IN,IN,GLASS,LUBRI,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13454,2022,IN,IN,WOOLS,FOOD5,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13013,2022,IN,IN,WEARI,ELEC2,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2399,2022,IN,IN,COMPU,IRONO,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4713,2022,IN,IN,FISH5,CERAM,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12516,2022,IN,IN,TRAN1,NFERT,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2109,2022,IN,IN,CHEMI,NONF1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4885,2022,IN,IN,FOOD5,ALUM1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12796,2022,IN,IN,VEGE1,CHEM1,115.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3739,2022,IN,IN,ELEC4,ANIMA,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2975,2022,IN,IN,DAIRY,KEROS,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10978,2022,IN,IN,REFIN,NFERT,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11907,2022,IN,IN,STONE,MOTOR,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,2022,IN,IN,ANIMA,VEGE1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10141,2022,IN,IN,PUBLI,DIST1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9226,2022,IN,IN,PIGS9,WHEAT,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5205,2022,IN,IN,FOUND,REFIN,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9804,2022,IN,IN,PRINT,LUBRI,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12801,2022,IN,IN,VEGE1,CROPS,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8012,2022,IN,IN,NATU1,NONF1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6284,2022,IN,IN,KEROS,LIQUE,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,2022,IN,IN,BEVER,NONF1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5610,2022,IN,IN,GLASS,REFIN,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2309,2022,IN,IN,COKIN,OFFIC,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6662,2022,IN,IN,LEATH,MEATC,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8151,2022,IN,IN,NATUR,SECO9,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10565,2022,IN,IN,RAILW,STONE,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7663,2022,IN,IN,MOTO1,KERO1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7022,2022,IN,IN,MACHI,RETAI,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10564,2022,IN,IN,RAILW,SECO9,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4360,2022,IN,IN,ELECT,LIQUE,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,2022,IN,IN,BEVER,WOODW,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5685,2022,IN,IN,HEALT,KERO1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12105,2022,IN,IN,SUGAR,POSTT,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500,2022,IN,IN,ELEC2,BIOGA,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3935,2022,IN,IN,ELEC5,PETRO,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4250,2022,IN,IN,ELEC8,NONSP,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10331,2022,IN,IN,RADIO,ALUMI,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3533,2022,IN,IN,ELEC2,FOUND,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4118,2022,IN,IN,ELEC7,GLASS,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12657,2022,IN,IN,TRAN2,SECO9,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5146,2022,IN,IN,FOUND,FISH5,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2909,2022,IN,IN,CRUDE,REFIN,116.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5681,2022,IN,IN,HEALT,HOTEL,116.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8824,2022,IN,IN,PAPER,BIOG1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9375,2022,IN,IN,PLAST,MEATP,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13375,2022,IN,IN,WOODW,LUBRI,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4560,2022,IN,IN,FABRI,WOODW,116.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13093,2022,IN,IN,WEARI,TOBAC,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10409,2022,IN,IN,RADIO,NONFE,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7451,2022,IN,IN,MEDIC,PULP5,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4917,2022,IN,IN,FOOD5,ELEC4,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9846,2022,IN,IN,PRINT,REFIN,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8610,2022,IN,IN,OFFIC,FOOD5,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5932,2022,IN,IN,INLAN,LANDT,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,2022,IN,IN,BEVER,LIQUE,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6674,2022,IN,IN,LEATH,OILSE,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5979,2022,IN,IN,INLAN,WEARI,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2195,2022,IN,IN,COKE1,MOTOR,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4088,2022,IN,IN,ELEC7,BEVER,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3465,2022,IN,IN,ELEC1,RESEA,116.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6084,2022,IN,IN,INSUR,PRINT,116.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8435,2022,IN,IN,NONME,CHEMI,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8383,2022,IN,IN,NONFE,MEDIC,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1547,2022,IN,IN,CATTL,CONST,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8442,2022,IN,IN,NONME,DIST1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2881,2022,IN,IN,CRUDE,MEATA,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2419,2022,IN,IN,COMPU,NATU1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3979,2022,IN,IN,ELEC6,BASIC,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8064,2022,IN,IN,NATUR,BIODI,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2986,2022,IN,IN,DAIRY,MEDIC,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8485,2022,IN,IN,NONME,NONSP,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3635,2022,IN,IN,ELEC3,CHEMI,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9184,2022,IN,IN,PIGS9,MEMBE,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4139,2022,IN,IN,ELEC7,NATUR,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10378,2022,IN,IN,RADIO,GASDI,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6160,2022,IN,IN,IRONO,PAPER,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8412,2022,IN,IN,NONFE,TEXTI,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11860,2022,IN,IN,STONE,BIOGA,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4225,2022,IN,IN,ELEC8,IRONO,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6823,2022,IN,IN,LIQUE,NATUR,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3877,2022,IN,IN,ELEC5,COKEO,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1612,2022,IN,IN,CATTL,WOODW,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6867,2022,IN,IN,LIQUE,WOODW,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10281,2022,IN,IN,PULP5,LIQUE,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12498,2022,IN,IN,TRAN1,LEAD1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9423,2022,IN,IN,PLAST,WHOLE,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344,2022,IN,IN,COMPU,ANIMA,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5313,2022,IN,IN,FURNI,NONSP,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3542,2022,IN,IN,ELEC2,IRONO,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,2022,IN,IN,ALUM1,ELEC3,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12127,2022,IN,IN,SUGAR,TRANS,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1537,2022,IN,IN,CATTL,BITU1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11610,2022,IN,IN,SANDC,PULP5,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6815,2022,IN,IN,LIQUE,MACHI,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
952,2022,IN,IN,BIODI,NONSP,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10927,2022,IN,IN,RECRE,VEGE1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13047,2022,IN,IN,WEARI,MEATC,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13416,2022,IN,IN,WOODW,REFIN,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8619,2022,IN,IN,OFFIC,IRONO,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8004,2022,IN,IN,NATU1,MEDIC,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,2022,IN,IN,ALUM1,MEAT4,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4728,2022,IN,IN,FISH5,FABRI,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12536,2022,IN,IN,TRAN1,PUBLI,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3912,2022,IN,IN,ELEC5,LUBRI,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5287,2022,IN,IN,FURNI,IRONO,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4176,2022,IN,IN,ELEC7,WHOLE,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9527,2022,IN,IN,POSTT,PRIVA,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4914,2022,IN,IN,FOOD5,ELEC1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10280,2022,IN,IN,PULP5,LIGNI,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10037,2022,IN,IN,PROCE,FOOD5,116.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,2022,IN,IN,ANIMA,LIQUE,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3514,2022,IN,IN,ELEC2,COKEO,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6039,2022,IN,IN,INSUR,HEALT,121.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4894,2022,IN,IN,FOOD5,BITUM,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3677,2022,IN,IN,ELEC3,MEATP,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10046,2022,IN,IN,PROCE,KERO1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6774,2022,IN,IN,LIQUE,CHEMI,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7744,2022,IN,IN,MOTOR,BKBPE,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10811,2022,IN,IN,RECRE,BIODI,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6539,2022,IN,IN,LEAD1,MOTOR,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4198,2022,IN,IN,ELEC8,COKEO,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7487,2022,IN,IN,MEMBE,BKBPE,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6760,2022,IN,IN,LIQUE,BEVER,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11967,2022,IN,IN,SUGA1,CROPS,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2291,2022,IN,IN,COKIN,KEROS,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110,2022,IN,IN,BIOGA,TRANS,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4930,2022,IN,IN,FOOD5,HEALT,117.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6497,2022,IN,IN,LEAD1,BUSIN,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8519,2022,IN,IN,NONME,TOBAC,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10515,2022,IN,IN,RAILW,MEAT1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9454,2022,IN,IN,POSTT,CONST,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12740,2022,IN,IN,TRANS,NONF1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7896,2022,IN,IN,NAPHT,KERO1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11998,2022,IN,IN,SUGA1,NONME,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10814,2022,IN,IN,RECRE,BITU1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5285,2022,IN,IN,FURNI,INLAN,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8462,2022,IN,IN,NONME,KERO1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7977,2022,IN,IN,NATU1,FABRI,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10117,2022,IN,IN,PUBLI,BIOG1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4582,2022,IN,IN,FINAN,CERAM,117.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8051,2022,IN,IN,NATU1,VEGET,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6566,2022,IN,IN,LEAD1,STONE,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054,2022,IN,IN,CHEM1,WOOLS,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5546,2022,IN,IN,GLASS,ELEC1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8369,2022,IN,IN,NONFE,FURNI,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10753,2022,IN,IN,REALE,NATUR,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3995,2022,IN,IN,ELEC6,COMPU,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11021,2022,IN,IN,RESEA,TRANS,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8294,2022,IN,IN,NONF1,KEROS,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6210,2022,IN,IN,KERO1,RUBBE,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11659,2022,IN,IN,SEACO,CROPS,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,2022,IN,IN,AIRTR,CHEMI,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,2022,IN,IN,BEVER,KEROS,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11960,2022,IN,IN,SUGA1,CERAM,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7863,2022,IN,IN,NAPHT,ALUM1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12328,2022,IN,IN,TEXTI,LEAD1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5130,2022,IN,IN,FOUND,COKIN,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4942,2022,IN,IN,FOOD5,MEAT4,117.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7261,2022,IN,IN,MEATC,GLASS,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3951,2022,IN,IN,ELEC5,REFIN,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5736,2022,IN,IN,HEALT,RUBBE,118.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6174,2022,IN,IN,IRONO,RUBBE,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6661,2022,IN,IN,LEATH,MEATA,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8473,2022,IN,IN,NONME,MEATP,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10886,2022,IN,IN,RECRE,NONME,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3145,2022,IN,IN,DIST1,WHOLE,118.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2443,2022,IN,IN,COMPU,REALE,118.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7222,2022,IN,IN,MEATA,PREC1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1701,2022,IN,IN,CEMEN,WHOLE,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10980,2022,IN,IN,REFIN,PAPER,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12419,2022,IN,IN,TOBAC,NFERT,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7777,2022,IN,IN,MOTOR,FISHF,118.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7786,2022,IN,IN,MOTOR,HEAVY,118.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8654,2022,IN,IN,OFFIC,SUPPO,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8172,2022,IN,IN,NFERT,BIOGA,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10445,2022,IN,IN,RADIO,TRAN2,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6278,2022,IN,IN,KEROS,KEROS,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4784,2022,IN,IN,FISH5,SUGAR,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9728,2022,IN,IN,PRECI,RETA1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6574,2022,IN,IN,LEAD1,WOODW,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5288,2022,IN,IN,FURNI,KERO1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3902,2022,IN,IN,ELEC5,INLAN,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7338,2022,IN,IN,MEATP,FURNI,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,2022,IN,IN,BASIC,PROCE,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5914,2022,IN,IN,INLAN,ELEC1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2112,2022,IN,IN,CHEMI,OFFIC,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2606,2022,IN,IN,COPP1,ANIMA,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8904,2022,IN,IN,PAPER,PAPER,4561.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2849,2022,IN,IN,CRUDE,CRUDE,4714.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2626,2022,IN,IN,COPP1,COPP1,3239.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4396,2022,IN,IN,ELECT,RADIO,3359.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5406,2022,IN,IN,GASDI,FURNI,3368.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1491,2022,IN,IN,BUSIN,POSTT,3403.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9087,2022,IN,IN,PFERT,MOTOR,3405.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12039,2022,IN,IN,SUGAR,BEVER,3515.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11741,2022,IN,IN,SEACO,SEACO,3547.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12163,2022,IN,IN,SUPPO,CONST,3593.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4889,2022,IN,IN,FOOD5,BEVER,3654.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3655,2022,IN,IN,ELEC3,FOUND,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10736,2022,IN,IN,REALE,LEAD1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11718,2022,IN,IN,SEACO,PLANT,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8110,2022,IN,IN,NATUR,MEATC,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7846,2022,IN,IN,MOTOR,SECO9,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3704,2022,IN,IN,ELEC3,PUBLI,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11788,2022,IN,IN,SECO9,ELEC4,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4007,2022,IN,IN,ELEC6,FOOD5,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8514,2022,IN,IN,NONME,SECO9,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9823,2022,IN,IN,PRINT,OFFIC,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12336,2022,IN,IN,TEXTI,MEATA,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11759,2022,IN,IN,SECO9,AIRTR,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
